,casualtag,cflag,eflag,eventtag,filename,sentence,uploadTime,username
133,1,1,0,0,TEST,除此之外，银行等金融机构的业务效率不够高，亦是制约中小企业融资的关键因素之一。,2019-12-10 22:24:10.019,radish
134,1,1,0,0,TEST,与此同时，银行等金融机构的审核放款速度应进一步提高，以更好地满足中小企业流动性贷款需求。,2019-12-10 22:24:10.019,radish
135,1,1,0,0,TEST,同时下大力气，为中小型制造企业打通更多的融资渠道，并支持部分优质中小型制造企业在国内外资本市场挂牌上市，以资本的力量推动其向“专精特新”方向转型升级。,2019-12-10 22:24:10.019,radish
136,1,1,0,0,TEST,与此同时，中小型制造业企业还应紧紧抓住第四次工业革命和新兴科技的浪潮，进一步加强自主创新能力。,2019-12-10 22:24:10.019,radish
137,1,1,0,0,TEST,它使得中国老百姓遇到物价上涨就喊通货膨胀、货币超发，而对央行任何释放基础货币的动作都很反感，并笼统地把基础货币投放看作是“放水”。,2019-12-10 22:24:10.019,radish
138,1,1,0,0,TEST,公众这样的理解，加上专业财经媒体“不专业的表述”，以致“放水”变成为人不齿的行为，从而绑架或干扰了中国央行货币政策的正常实施。,2019-12-10 22:24:10.019,radish
139,1,1,0,0,TEST,很多人、甚至包括“大牌经济学家”都在说，中国广义货币供应量（M2）高达195万亿元，超过GDP的100%还要多，所以中国货币超发。,2019-12-10 22:24:10.019,radish
140,1,1,0,0,TEST,所以，M2的高低，不仅取决于央行发放基础货币数量的多少，同时更取决于商业金融机构创造“派生货币”的能力，亦即货币乘数的高低。,2019-12-10 22:24:10.019,radish
141,1,1,0,0,TEST,我们的研究表明，正是因为货币乘数投放相对过少、货币乘数不断提高，才导致M2规模过大，中国经济中的债务杠杠不断提高。,2019-12-10 22:24:10.019,radish
142,1,1,0,0,TEST,因此，《报告》认为，这次CPI上涨背后是供给冲击而非需求冲击。,2019-12-10 22:24:10.019,radish
143,1,1,0,0,TEST,明白上述道理，请大家不要轻易说“央行放水”，这会对老百姓的物价预期构成不良干扰，从而滞涩中央银行货币政策的正常实施，近而对中国经济产生不良影响。,2019-12-10 22:24:10.019,radish
144,1,1,0,0,TEST,股市有风险，入市需谨慎。,2019-12-10 22:24:10.019,radish
145,1,1,0,0,TEST,坚持大趋势操作，是真正的价值投资思周五大盘低开下探，在2920点获支撑后持续上攻，金融板块和科技主线资金持续流入，带动大盘稳步上收，最终大盘温和放量，收出带下影线中阳，一举收复5天和20天线。,2019-12-10 22:24:10.019,radish
146,1,1,0,0,TEST,坚持大趋势操作，是真正的价值投资思大盘今日能够收阳，释放短调结束行情展开新一轮上涨的信号，是主升初期短调后转强的必然结果。,2019-12-10 22:24:10.019,radish
147,1,1,0,0,TEST,大盘今日能够收阳，释放短调结束行情展开新一轮上涨的信号，是主升初期短调后转强的必然结果。,2019-12-10 22:24:10.019,radish
148,1,1,0,0,TEST,八是A股出清后整体质地良好，价值投资越来越占主导地位，下一轮行情有望首现牛长熊短格局。,2019-12-10 22:24:10.019,radish
149,1,1,0,0,TEST,股市有风险，入市需谨慎。,2019-12-10 22:24:10.019,radish
150,1,1,0,0,TEST,目前，证监会正和有关方面一起，按照国务院批准的方案积极开展全面推开H股“全流通”的各项准备工作，并将尽快发布相关工作指引，指导相关公司和股东稳妥开展H股“全流通”。,2019-12-10 22:24:10.019,radish
151,1,1,0,0,TEST,根据供求规律，在需求不变的情况下，供给的增加，会对市场带来一定的冲击。,2019-12-10 22:24:10.019,radish
152,1,1,0,0,TEST,之所以认为H股“全流通”不会给港股带来太大的冲击，究其原因首先在于港股本身就是一个全流通的市场，不像A股，曾经长期处于分豁状态，存在大量的非流通股。,2019-12-10 22:24:10.019,radish
153,1,1,0,0,TEST,更何况目前整个H股在港股中所占的比例不大，因此，H股“全流通”即便有影响也只是局部的，而不是全局的，对整个港股的影响有限。,2019-12-10 22:24:10.019,radish
154,1,1,0,0,TEST,所以对于这些大央企、大国企的H股“全流通”，更多只是形式上的“全流通”，实际上，这些公司的大股东仍然还会是持股不动。,2019-12-10 22:24:10.019,radish
155,1,1,0,0,TEST,其三，港股的股价相对于A股来说要相对合理许多，因此，H股“全流通”带来的冲击也会小很多。,2019-12-10 22:24:10.019,radish
156,1,1,0,0,TEST,尤其是目前很多H股都是采取H+A的方式同时在香港与内地两地上市，由于A股的股价普遍高于H股，所以从上市公司股东来说，减持套现的重点主要是在A股市场，而不是H股。,2019-12-10 22:24:10.019,radish
157,1,1,0,0,TEST,由于A股市场的不成熟，A股市场的投资者将会更多地为大股东及原始股东的套现买单。,2019-12-10 22:24:10.019,radish
158,1,1,0,0,TEST,也正因如此，H股“全流通”，真正带来套现压力的将会是纯H股公司，这类公司没有A股上市，股东要套现的话，就只能选择在H股套现。,2019-12-10 22:24:10.019,radish
159,1,1,0,0,TEST,而这种纯H股公司毕竟在整个港股中所占的比重不高，所以影响也较为有限。,2019-12-10 22:24:10.019,radish
160,1,1,0,0,TEST,但这两个最重要的因素在H股“全流通”中都不具备，因此，寄希望于H股“全流通”带来“全流通牛市”并不现实。,2019-12-10 22:24:10.019,radish
161,1,1,0,0,TEST,所以，股市的确需要信心，更需要提振！,2019-12-10 22:24:10.019,radish
162,1,1,0,0,TEST,因为量大，而且是越来越大。,2019-12-10 22:24:10.019,radish
163,1,1,0,0,TEST,因为再过两个月，将迎来641任上三年800家IPO的第一个减持洪峰！,2019-12-10 22:24:10.019,radish
164,1,1,0,0,TEST,减持新规说到底，只是在家里多填几个盆，但房子漏雨最关键的其实是如何补窟窿修屋顶去年九月十月，我们给大家说过，A股（在当时）短期的企稳反弹一定是股权质押危机解除作为契机，而长期牛市的开启一定伴随着发行机制的改革。,2019-12-10 22:24:10.019,radish
165,1,1,0,0,TEST,券商股盘中暴动带动指数翻红。,2019-12-10 22:24:10.019,radish
166,1,1,0,0,TEST,对此中国外交部发言人华春莹在24日的例行记者会上表示：希望美方政策制定者倾听国内及国际社会的理性声音，停止限制中美科技交流合作的错误做法，同中方相向而行，共同为促进人类科技进步作出努力。,2019-12-10 22:24:10.019,radish
167,1,1,0,0,TEST,面对社保基金庞大的累计结余规模，如何有效盘活资金，且实施有效的投资运营，将直接影响到基金的保值增值效果。,2019-12-10 22:24:10.019,radish
168,1,1,0,0,TEST,至于国内养老金的入市影响，最直接的影响，莫过于为证券市场带来源源不断的新增流动性补充。,2019-12-10 22:24:10.019,radish
169,1,1,0,0,TEST,作为专业的机构投资者，养老金的入市提速自然也会从一定程度上增强国内证券市场的机构化比重。,2019-12-10 22:24:10.019,radish
170,1,1,0,0,TEST,实际上，从近年来国内市场的投资者结构变化情况分析，随着各类专业机构的加速进入，国内机构投资者的比重有逐渐抬升的迹象。,2019-12-10 22:24:10.019,radish
171,1,1,0,0,TEST,在机构化的时代下，意味着以往股票市场的投资者结构将会发生重要的变化。,2019-12-10 22:24:10.019,radish
172,1,1,0,0,TEST,养老金入市提速，有利于加快实现养老金的增值效果，对人口老龄化趋势下的养老金缺口问题起到一定的缓冲效果，具有长期积极的战略影响意义。,2019-12-10 22:24:10.019,radish
173,1,1,0,0,TEST,虽然涨停家数减少，但市场出现难得的良性切换信号，那就是主力资金开始加速从白酒等补跌品种出货，这意味着主力资金开始从机构抱团的防御品种向新主线切换条件具备。,2019-12-10 22:24:10.019,radish
174,1,1,0,0,TEST,虽然涨停家数减少，但市场出现难得的良性切换信号，那就是主力资金开始加速从白酒等补跌品种出货，这意味着主力资金开始从机构抱团的防御品种向新主线切换条件具备。,2019-12-10 22:24:10.019,radish
175,1,1,0,0,TEST,随着双11的开启，数千万社交电商大军倾巢而出，抢食着这场购物的盛宴。,2019-12-10 22:24:10.019,radish
176,1,1,0,0,TEST,社交电商源起于淘宝客，在过去的一年时间里通过裂变迅速成为风口，并掀起全民分销的热潮。,2019-12-10 22:24:10.019,radish
177,1,1,0,0,TEST,低价永远是一把利器，京东在今年的第二季度，已经尝到了甜头。,2019-12-10 22:24:10.019,radish
178,1,1,0,0,TEST,各个社交电商平台为了扩大这一部分的利益，致使多级分销就成了这个行业自诞生以来难以避免的现象。,2019-12-10 22:24:10.019,radish
179,1,1,0,0,TEST,裂变是社交电商们的迅速发展的优势，然而在平台发展过程中，随着分销商人数的不断扩大，几乎难以避开动作走形。,2019-12-10 22:24:10.019,radish
180,1,1,0,0,TEST,双11自2009年开启，已经走过10个年头，从大比例折扣到复杂的“数学计算题”，消费者对双11的兴趣度在不断地降低，各大电商平台只能不断尝试新的玩法。,2019-12-10 22:24:10.019,radish
181,1,1,0,0,TEST,这本身就是一个信息差的生意，当越来越多的人跳过分销商自己成为一个淘宝客，那最终的结果就是分享赚钱变得无人可分享，只剩下自购省钱，这相当于最终分销商都变成了有着消费特权的会员。,2019-12-10 22:24:10.019,radish
182,1,1,0,0,TEST,但是，一旦遇到其经营的企业失败，会导致企业主背负重债而破产。,2019-12-10 22:24:10.019,radish
183,1,1,0,0,TEST,要想使其拥有重新开始的机会，很有必要在这个阶段推行建立个人破产制度，这样做对债务人本人、债权人双方都有利。,2019-12-10 22:24:10.019,radish
184,1,1,0,0,TEST,之前，由于我国没有个人破产制度，对于债务人来说，如果确实已经资不抵债且预期将来也无法偿还，一旦遇上暴力催债等外力逼迫，走上绝路的悲剧事件就难以避免。,2019-12-10 22:24:10.019,radish
185,1,1,0,0,TEST,现在个人破产制度研究制定，对金融机构等债权人来说，没有了债务人终身偿还的承诺，其从产品设计到利率设定，从风险管理到债权催收都需要作出调整，而不是在获得了债务人的抵/质押品和无限连带责任的承诺后就草草放款，从而减少他们激进放贷的动机，降低相关债务纠纷发生频率。,2019-12-10 22:24:10.019,radish
186,1,1,0,0,TEST,不过，如果全国开始推行个人破产制度，目前还存在不少难点，首先就是信息共享这道坎儿。,2019-12-10 22:24:10.019,radish
187,1,1,0,0,TEST,由于现阶段我国财产登记制度不健全、现金交易管控不严格，可能会导致个人破产制度成为“老赖”逃债的工具，出现债务人转移隐匿财产、逃废债务的现象。,2019-12-10 22:24:10.019,radish
188,1,1,0,0,TEST,当前，国家相关部门对个人破产制度的研究和推广初衷是好的，目的是为了最终建立全面的个人破产制度，给诚信的人“翻身”的机会。,2019-12-10 22:24:10.019,radish
189,1,1,0,0,TEST,但在这一过程中，需要防范被别有用心之人钻空子，否则可能诱发道德风险，进而损害破产程序的公平受偿。,2019-12-10 22:24:10.019,radish
190,1,1,0,0,TEST,但这终究只是一种临时措施，也只能缓解一时之急，毕竟两周之后，到了11月14日，浙商银行还是要发行，市场还是需要面对浙商银行发行带来的压力，如果新股发行仍然保持目前高速发行的节奏，届时市场同样需要承受较大的新股发行压力。,2019-12-10 22:24:10.019,radish
191,1,1,0,0,TEST,大盘股的发行由于其募资金额较大因此带给市场的冲击也相对较大，毕竟一家大盘股的发行募资，少则百亿，多则数百亿，发行一只大盘股相当于发行十几家甚至几十家小盘股，所以在新股发行提速，市场压力较大的背景下，有必要严控大盘股的发行。,2019-12-10 22:24:10.019,radish
192,1,1,0,0,TEST,如果一定要安排大盘股的发行，那也有必要对其募资金额予以压缩，尽可能减轻对市场的冲击。,2019-12-10 22:24:10.019,radish
193,1,1,0,0,TEST,毕竟金融业本身就应该支持实体经济发展，因此更不应该在股市发股压力较大的背景下安排其上市，与实体经济争夺上市资源。,2019-12-10 22:24:10.019,radish
194,1,1,0,0,TEST,因此，新股发行必须对新股发行制度予以完善，避免新股发行成为限售股的生产机器。,2019-12-10 22:24:10.019,radish
195,1,1,0,0,TEST,而按照目前的新股发行制度，每只新股发行都会给市场带来数倍于首发流通股规模的限售股，如此一来，股市也就沦为了限售股的提款机。,2019-12-10 22:24:10.019,radish
196,1,1,0,0,TEST,股市不仅要面对新股发行的压力，更要面对限售股套现的压力，这只会让市场进一步陷入困境，从而影响到新股发行的顺利进行。,2019-12-10 22:24:10.019,radish
197,1,1,0,0,TEST,也就是说，如果刻意拉高利率，会给市场“央行真实采用抑制通胀手段”的看法，那谁还相信它“既无通胀，也无通缩”的表态？,2019-12-10 22:24:10.019,radish
198,1,1,0,0,TEST,不同的是：我认为，M2“减糖加水”的过程是导致中国金融劣质化的过程，需要纠正；,2019-12-10 22:24:10.019,radish
199,1,1,0,0,TEST,管涛认为，央行“扩表”有助于提高货币政策效力。,2019-12-10 22:24:10.019,radish
200,1,1,0,0,TEST,理由是：面对国内外风险挑战明显增多的复杂局面，需要进一步完善宏观调控、充实政策工具箱。,2019-12-10 22:24:10.019,radish
201,1,1,0,0,TEST,他认为，中国央行将资产负债表管理、存款准备金率和基准利率调整结合使用，可以进一步丰富金融调控手段，拓展货币政策空间；,2019-12-10 22:24:10.019,radish
202,1,1,0,0,TEST,而且，与降准和降息相比，“扩表”操作的灵活性更强，货币刺激的信号作用较弱，有助于避免扰动市场预期。,2019-12-10 22:24:10.019,radish
203,1,1,0,0,TEST,比如，央行可以通过针对地方政府专项债发行、商业银行资本补充、支持企业债权股权融资等特定事项，优化抵押品范围、调整央行交易对手、创新货币政策工具等，加强财政、货币和结构性政策的协调，进一步疏通货币政策传导机制，使金融更好服务实体经济。,2019-12-10 22:24:10.019,radish
204,1,1,0,0,TEST,一是屈服于舆论压力，打压限制甚至取缔创新项目，结果甘愿落伍，最终影响整个国家的综合发展，痛失创新崛起良机。,2019-12-10 22:24:10.019,radish
205,1,1,0,0,TEST,如果仍沿用老办法去管制，就可能没有今天的微信了！”,2019-12-10 22:24:10.019,radish
206,1,1,0,0,TEST,当然，上有政策，下有对策。,2019-12-10 22:24:10.019,radish
207,1,1,0,0,TEST,对待创新失败甚至创新产品伤及消费者，面对舆论沸腾，官方有两种截然不同的态度，也会导致两种截然相反的后果。,2019-12-10 22:24:10.019,radish
208,1,1,0,0,TEST,一是屈服于舆论压力，打压限制甚至取缔创新项目，结果甘愿落伍，最终影响整个国家的综合发展，痛失创新崛起良机。,2019-12-10 22:24:10.019,radish
209,1,1,0,0,TEST,如果仍沿用老办法去管制，就可能没有今天的微信了！”,2019-12-10 22:24:10.019,radish
210,1,1,0,0,TEST,对待创新失败甚至创新产品伤及消费者，面对舆论沸腾，官方有两种截然不同的态度，也会导致两种截然相反的后果。,2019-12-10 22:24:10.019,radish
211,1,1,0,0,TEST,一是屈服于舆论压力，打压限制甚至取缔创新项目，结果甘愿落伍，最终影响整个国家的综合发展，痛失创新崛起良机。,2019-12-10 22:24:10.019,radish
212,1,1,0,0,TEST,如果仍沿用老办法去管制，就可能没有今天的微信了！”,2019-12-10 22:24:10.019,radish
213,1,1,0,0,TEST,当然，上有政策，下有对策。,2019-12-10 22:24:10.019,radish
214,1,1,0,0,TEST,在中国经济目前下行压力依然较大情况下，向创新要发展的驱动力已经是不二选择。,2019-12-10 22:24:10.019,radish
215,1,1,0,0,TEST,如果不是一大批新经济新科技新金融企业在过去蓬勃发展起来，今天的经济状况或不可想象，包括就业危机或已经凸显出来。,2019-12-10 22:24:10.019,radish
216,1,1,0,0,TEST,由于还有均线下行的技术压力，科创板股票还会震荡整理消化技术压力。,2019-12-10 22:24:10.019,radish
217,1,1,0,0,TEST,次新股震荡转强，微芯生物.山石网科.晶晨股份.光峰科技.铂力特.米奥兰特.宏和科技.佳禾智能涨停，还有交建股份.西部超导.航天宏图.传音控股.日辰股份.热景生物.天宜上佳.福蓉科技等大幅走强，科创板股带动次新股板块走强，次新股指数如果站上2874点之上，有望迎来一波向上反弹行情。,2019-12-10 22:24:10.019,radish
218,1,1,0,0,TEST,但在科创板设立之后，《科创板上市公司重大资产重组特别规定》并没有对重组上市进行禁止，作为资本市场改革的“试验田”，科创板尚且允许重组上市的发生，如果再禁止创业板公司重组上市，不仅对创业板不公平，对创业板相关上市公司不公平，也对创业板投资者不公平。,2019-12-10 22:24:10.019,radish
219,1,1,0,0,TEST,由于《重组办法》在多个方面放松管制，重组新规不仅能够助力上市公司提质增效，也能激发上市公司并购重组的热情，进一步释放市场的活力。,2019-12-10 22:24:10.019,radish
220,1,1,0,0,TEST,因此，重组新规出台的意义是不言而喻的。,2019-12-10 22:24:10.019,radish
221,1,1,0,0,TEST,但在科创板设立之后，《科创板上市公司重大资产重组特别规定》并没有对重组上市进行禁止，作为资本市场改革的“试验田”，科创板尚且允许重组上市的发生，如果再禁止创业板公司重组上市，不仅对创业板不公平，对创业板相关上市公司不公平，也对创业板投资者不公平。,2019-12-10 22:24:10.019,radish
222,1,1,0,0,TEST,）由于《重组办法》在多个方面放松管制，重组新规不仅能够助力上市公司提质增效，也能激发上市公司并购重组的热情，进一步释放市场的活力。,2019-12-10 22:24:10.019,radish
223,1,1,0,0,TEST,但在科创板设立之后，《科创板上市公司重大资产重组特别规定》并没有对重组上市进行禁止，作为资本市场改革的“试验田”，科创板尚且允许重组上市的发生，如果再禁止创业板公司重组上市，不仅对创业板不公平，对创业板相关上市公司不公平，也对创业板投资者不公平。,2019-12-10 22:24:10.019,radish
224,1,1,0,0,TEST,由于《重组办法》在多个方面放松管制，重组新规不仅能够助力上市公司提质增效，也能激发上市公司并购重组的热情，进一步释放市场的活力。,2019-12-10 22:24:10.019,radish
225,1,1,0,0,TEST,这让创业板更显“包容性”，假如今后创业板出现的重组上市案例越来越多，那么创业板就有可能变成“科创板第二”。,2019-12-10 22:24:10.019,radish
226,1,1,0,0,TEST,个人以为，抑制并购重组的高溢价现象，让重组方兑现业绩承诺、补偿协议最好的方法就是将其持有股份进行锁定。,2019-12-10 22:24:10.019,radish
227,1,1,0,0,TEST,只有重组方兑现了业绩承诺或补偿协议后，重组方的限售股份才能进行解禁。,2019-12-10 22:24:10.019,radish
228,1,1,0,0,TEST,因此，创业板重组上市的标的资产，应该是科技创新型资产。,2019-12-10 22:24:10.019,radish
229,1,1,0,0,TEST,但高溢价并购也往往会产生高商誉，今年出现的高商誉“爆雷”现象，不仅导致多家上市公司出现巨亏，也严重损害了上市公司与投资者的利益。,2019-12-10 22:24:10.019,radish
230,1,1,0,0,TEST,只有重组方兑现了业绩承诺或补偿协议后，重组方的限售股份才能进行解禁。,2019-12-10 22:24:10.019,radish
231,1,1,0,0,TEST,个人以为，抑制并购重组的高溢价现象，让重组方兑现业绩承诺、补偿协议最好的方法就是将其持有股份进行锁定。,2019-12-10 22:24:10.019,radish
232,1,1,0,0,TEST,只有重组方兑现了业绩承诺或补偿协议后，重组方的限售股份才能进行解禁。,2019-12-10 22:24:10.019,radish
233,1,1,0,0,TEST,但高溢价并购也往往会产生高商誉，今年出现的高商誉“爆雷”现象，不仅导致多家上市公司出现巨亏，也严重损害了上市公司与投资者的利益。,2019-12-10 22:24:10.019,radish
234,1,1,0,0,TEST,而在上市公司高溢价并购的背后，业绩承诺监管不到位难辞其咎。,2019-12-10 22:24:10.019,radish
235,1,1,0,0,TEST,随着新股发行节奏的稳步提升，上市一年后的限售股解禁压力以及随后的首发原股东限售股份解禁压力，则将会直接影响到上市公司股票价格的走向。,2019-12-10 22:24:10.019,radish
236,1,1,0,0,TEST,限售股解禁，虽然未必会引发巨量减持的风险，但随着限售股的有序解禁，解禁限售股的减持需求自然也会水涨船高。,2019-12-10 22:24:10.019,radish
237,1,1,0,0,TEST,百亿解禁压力下，导致天风证券股票价格的接连跌停。,2019-12-10 22:24:10.019,radish
238,1,1,0,0,TEST,在实际情况下，例如大幅提升上市公司首发流通股的比例、进一步规范上市公司的减持动作以及对原始股东提升减持交易成本等，这些举措都可能会起到保护投资者的作用，并或多或少减缓市场的抛售压力。,2019-12-10 22:24:10.019,radish
239,1,1,0,0,TEST,银行人士认为，除长期资金短缺以外，企业利润下滑也让银行普遍产生“谨慎心理”，优质资产（优质贷款客户）越来越少，这迫使银行业务重心向“低端”倾斜，试图寻找更多“风险相对较低，但有能力承担较高利率负担”的企业。,2019-12-10 22:24:10.019,radish
240,1,1,0,0,TEST,实际上，一些经济学家也因此而嘟囔“通胀有所抬头”，似乎央行需要依此而收紧货币。,2019-12-10 22:24:10.019,radish
241,1,1,0,0,TEST,不过，这次CPI达到3%的涨幅，让我们看到了一些进步。,2019-12-10 22:24:10.019,radish
242,1,1,0,0,TEST,如果粉丝经济模式主要依靠优质产品，凝聚用户忠诚，会员模式则通过增加会员权益和商务合作，加粗、加长与加深双方的纽带。,2019-12-10 22:24:10.019,radish
243,1,1,0,0,TEST,制造企业直接对接消费者需求，打通了制造企业和消费者之间的信息沟通障碍，让供给灵活适应需求变化，更好满足消费者需求，同时去掉中间层，压缩中间环节的成本，让价值回归制造企业和消费者，促进实体经济增长的同时满足消费者对美好生活的需要。,2019-12-10 22:24:10.019,radish
244,1,1,0,0,TEST,“社交体验”策略驱动了销量持续放大。,2019-12-10 22:24:10.019,radish
245,1,1,0,0,TEST,2.云集：会员电商的开创者2015.5共享经济背景下，云集App上线2016.6单月销售额突破1亿元2016.8云集注册店主总数突破50万人2016.12云集获当年社交电商领域最高A轮融资2.28亿元2017.9云集自主研发“神舟系统”上线，订单处理能力1200万单/天2017.10云集VIP注册用户突破1500万2017.11云集“双11”总成交额破10亿元2019.5云集正式在美国纳斯达克挂牌上市云集创始人兼CEO肖尚略在招股说明书中阐明：“云集以会员为基础，通过一套集体价值主张将会员们聚集在一起，云集非常关注用户的信任，因为用户的信任是平台成长和成功的关键，云集通过赋能会员，让他们在社交网络中分享自己的购物体验、推广产品，让平台获得更多忠实用户的同时扩大影响力。”,2019-12-10 22:24:10.019,radish
246,1,1,0,0,TEST,会员模式不仅连接起用户的购买能力，更连接起用户对企业的信任，对品牌的信任，这有利于企业获得长久发展。,2019-12-10 22:24:10.019,radish
247,1,1,0,0,TEST,会员制模式直接为企业带来会员费收入，帮助企业扩张用户，更有利于形成用户黏性。,2019-12-10 22:24:10.019,radish
248,1,1,0,0,TEST,人的主动性与能量是十分强大的，所以价值的延伸便有无限可能，这也是会员模式的魅力与潜力所在。,2019-12-10 22:24:10.019,radish
249,1,1,0,0,TEST,云集对用户进行赋能，提高用户黏性，传统社交电商模式只是利用消费者的社交关系来促成交易达成，提高了交易的单数，云集的会员电商则是对自己的客户进行赋能：如果注册成为会员，不仅自己自购可以优惠，同样分享也可以赚得收益。,2019-12-10 22:24:10.019,radish
250,1,1,0,0,TEST,对客户的定义不再局限于简单的卖家与买家关系，上升为合作伙伴与事业联盟的高度，大大提升了用户的黏性。,2019-12-10 22:24:10.019,radish
251,1,1,0,0,TEST,推动90个店主注册，将成为销售经理，获得所有店主的销售提成，并获得每月500的底薪；,2019-12-10 22:24:10.019,radish
252,1,1,0,0,TEST,当推动900个店主注册时，将成为服务经理，可以获得所有店主以及销售经理的提成以及每月3000元的底薪。,2019-12-10 22:24:10.019,radish
253,1,1,0,0,TEST,因此必须对人群进行细分，实现精准触达和精准营销，进而实现裂变和转化的闭环，提高单客经济也是社交电商目前的发展趋势之一，提高单客经济就是促使单个用户提高购买频次、购买种类，通过用户提高社会影响力；,2019-12-10 22:24:10.019,radish
254,1,1,0,0,TEST,马云、马化腾......等等财富人物是站在了时代的前列，所以他们成了时代的弄潮儿！,2019-12-10 22:24:10.019,radish
255,1,1,0,0,TEST,如果把高科技与数字经济划等号，那就是概念炒作而已。,2019-12-10 22:24:10.019,radish
256,1,1,0,0,TEST,随着我国经济进入到转型升级新阶段，数字经济已经成为城市竞争、区域竞争的重要发力点。,2019-12-10 22:24:10.019,radish
257,1,1,0,0,TEST,在产业和劳动力“双转移”的战略下，企业纷纷加大了研发投入，可以说是调整最早、力度最大，因此广东这几年创新驱动的成效逐渐显现。,2019-12-10 22:24:10.019,radish
258,1,1,0,0,TEST,尤其是“6+1”支柱行业汽车、电子、装备、化医、消费品、材料和能源的快速增长，使得重庆在中西部各省份中率先完成了工业化进程，这也成为数字经济发展的坚实基础。,2019-12-10 22:24:10.019,radish
259,1,1,0,0,TEST,在银行股频现破净现象的背景下，实际上意味着A股银行股基本上没有得到合理的定价，长期偏低的市场定价以及估值定价，终究还是便宜了敢于捡便宜的外资机构。,2019-12-10 22:24:10.019,radish
260,1,1,0,0,TEST,在实际情况下，虽然符合条件的上市银行股并不多，但以招行、宁波银行为代表的核心银行股，则会对整个银行板块产生较为明显的撬动影响，利于市场资金的加速布局，对银行板块构成间接利多。,2019-12-10 22:24:10.019,radish
261,1,1,0,0,TEST,但是，在实际情况下，前者更注重银行股尤其是核心银行股平稳的股息分红，后者则更关注银行股的稳定性，借助市值配售锁定筹码，为其长期打新作出了铺垫。,2019-12-10 22:24:10.019,radish
262,1,1,0,0,TEST,如果我们因为中国经济韧性好、潜力足、回旋余地大，就不去精心呵护，尤其在经济政策制定和执行方面过粗、过激，那中国的经济韧性、潜力和回旋余地都会被消耗，极致状况就是“失速”。,2019-12-10 22:24:10.019,radish
263,1,1,0,0,TEST,近年来，中国这方面的表现可圈可点，因为中国有一个强大的政府，可以通过推进改革不断完善经济体制和机制，不断调适社会矛盾，不断释放制度红利，而且中国老百姓具有吃苦耐劳的优秀品质。,2019-12-10 22:24:10.019,radish
264,1,1,0,0,TEST,说中国经济“潜力足”，那是因为中国经济转型升级的需求、冲动和动力都非常强大，而且中国有近14人口，人均GDP还很低，人们对美好生活的不断追求为中国提供了巨大消费潜能，同时也蕴藏着巨大创新潜力。,2019-12-10 22:24:10.019,radish
265,1,1,0,0,TEST,尽管如此，倍加呵护优势，强化优势，并利用优势为经济健康增长提供强大动力才是中国经济管理者最该认真对待的问题，而不是因为有了这样的优势我们面对问题就“这也不怕、那也不怕”。,2019-12-10 22:24:10.019,radish
266,1,1,0,0,TEST,绝不能因为“战略藐视”，所以“战术忽视”，更不能把“无能或不作为”解释为“保持定力”。,2019-12-10 22:24:10.019,radish
267,1,1,0,0,TEST,对国家经济也一样，如果没有目标高远的坚定奋发和大有作为，那势必会被“近忧”缠绕而困顿，那又如何“保持定力”？,2019-12-10 22:24:10.019,radish
268,1,1,0,0,TEST,面对当前的经济困难，中国宏观经济政策必须尽快加大“逆周期”调节。,2019-12-10 22:24:10.019,radish
269,1,1,0,0,TEST,所以，现在“货币政策短板”倍显突出，应该尽快转变，以确保中国“经济弹性”得以强化，至少不被弱化。,2019-12-10 22:24:10.019,radish
270,1,1,0,0,TEST,此轮总计高达5400亿美元的短期国债购买计划也引起了分析师们的担忧。,2019-12-10 22:24:10.019,radish
271,1,1,0,0,TEST,此次扩表更多是为了确保流动性能够满足市场需求。,2019-12-10 22:24:10.019,radish
272,1,1,0,0,TEST,这次美联储启动购债对市场影响更小，因为其目的仅仅是恢复正常的美元流动性而已，不存在丝毫的扩张美元货币的企图。,2019-12-10 22:24:10.019,radish
273,1,1,0,0,TEST,投资增速的回落，是拖累经济增速的主要原因之一，而目前来看，替代投资成为拉动国内经济增长的是消费。,2019-12-10 22:24:10.019,radish
274,1,1,0,0,TEST,因为在经济市场中，投资是一头连着需求、一头连着供给，有需求便有供给，而有供给就需要投资。,2019-12-10 22:24:10.019,radish
275,1,1,0,0,TEST,高技术产业投资的高速增长，不仅有利于促进国内制造业产业升级，而且有利于为国内经济的持续发展增添后劲。,2019-12-10 22:24:10.019,radish
276,1,1,0,0,TEST,从投资环境来讲，我国央行通过稳健的货币政策，不断降低实体经济企业的融资成本，财政政策通过减税降费来为实体经济企业减轻负担，两者不仅有效的减轻了实体经济企业的成本压力，并且有助于增加企业的投资信心。,2019-12-10 22:24:10.019,radish
277,1,1,0,0,TEST,随着一些政策的不断落实，相信国内投资增速能够保持平稳增长。,2019-12-10 22:24:10.019,radish
278,1,1,0,0,TEST,上届证监会主席刘士余于2016～2017年2年间扩容了774只新股，如今几倍于新股的大小非都到了解禁减持期无疑给市场带来的巨大压力。,2019-12-10 22:24:10.019,radish
279,1,1,0,0,TEST,本次的重大利好值得我们重点关注，就是创业板中的那些绩差上市公司一旦注入的优质资产，就会出现丑小鸭变成白天鹅、这种实质性重组在历史上出现过多只的大牛股案例，所以要务出引起我们的重视。,2019-12-10 22:24:10.019,radish
