,casualtag,cflag,eflag,eventtag,filename,sentence,uploadTime,username
1445,0,1,0,0,TEST,不过，与普通的资金相比，对于以养老金为代表的资金，往往具有更加成熟与稳健的运作管理经验，且自身具有一定的风险防御能力以及危机应对意识。,2019-12-10 22:24:10.019,radish
1446,0,1,0,0,TEST,站在养老金投资运营的风控角度来看，在相关规定中，对投资机构和受托机构将分别按照管理费的20%和年度投资收益的1%建立风险准备金。,2019-12-10 22:24:10.019,radish
1447,0,1,0,0,TEST,与此同时，从基金管理团队等配置上，养老金在投资运营身上，也会更显稳健与成熟，以保障养老金投资运营的持续平稳运作。,2019-12-10 22:24:10.019,radish
1448,0,1,0,0,TEST,实际上，从近年来养老金的入市成绩单分析，其实也有着不错的市场表现。,2019-12-10 22:24:10.019,radish
1449,0,1,0,0,TEST,其中，2018年养老基金实现2.56%的投资收益率，与去年同期的市场表现相比，养老金还是具备了一定的保值增值能力，应对市场不确定投资风险的能力还是比较强的。,2019-12-10 22:24:10.019,radish
1450,1,1,0,0,TEST,作为专业的机构投资者，养老金的入市提速自然也会从一定程度上增强国内证券市场的机构化比重。,2019-12-10 22:24:10.019,radish
1451,1,1,0,0,TEST,实际上，从近年来国内市场的投资者结构变化情况分析，随着各类专业机构的加速进入，国内机构投资者的比重有逐渐抬升的迹象。,2019-12-10 22:24:10.019,radish
1452,0,1,0,0,TEST,与之相比，普通散户以及中小资金在资本市场的比重却略有变化，机构化时代正加快到来。,2019-12-10 22:24:10.019,radish
1453,1,1,0,0,TEST,在机构化的时代下，意味着以往股票市场的投资者结构将会发生重要的变化。,2019-12-10 22:24:10.019,radish
1454,0,1,0,0,TEST,与此同时，未来资本市场也将会加快步入机构化博弈的阶段。,2019-12-10 22:24:10.019,radish
1455,0,1,0,0,TEST,对于市场的影响，机构化程度的持续攀升，中长期有利于逐渐降低市场的波动性，且从专业资金机构的角度出发，可能更偏爱于大蓝筹以及优质白马等上市公司。,2019-12-10 22:24:10.019,radish
1456,0,1,0,0,TEST,不过，对于这类机构投资者，本身还是具有成熟的风险对冲策略，以保障资本的安全性与平稳性，而这也是普通散户以及中小资金很难实现的。,2019-12-10 22:24:10.019,radish
1457,1,1,0,0,TEST,养老金入市提速，有利于加快实现养老金的增值效果，对人口老龄化趋势下的养老金缺口问题起到一定的缓冲效果，具有长期积极的战略影响意义。,2019-12-10 22:24:10.019,radish
1458,0,1,0,0,TEST,不过，对于养老金入市提速，对资本市场的影响偏向于长期性与战略性，对改善投资者结构与提升机构化比重等方面，具有积极的推动影响。,2019-12-10 22:24:10.019,radish
1459,0,1,0,0,TEST,对于近期市场走势，本博观点很明确，认为是短线性质，属于主升初期范畴，大盘正处于逐步转强节点，目前仍维持这个股点。,2019-12-10 22:24:10.019,radish
1460,0,1,0,0,TEST,今日涨停家数30只左右，跌停家数增加达12只。,2019-12-10 22:24:10.019,radish
1461,1,1,0,0,TEST,虽然涨停家数减少，但市场出现难得的良性切换信号，那就是主力资金开始加速从白酒等补跌品种出货，这意味着主力资金开始从机构抱团的防御品种向新主线切换条件具备。,2019-12-10 22:24:10.019,radish
1462,0,1,0,0,TEST,对于白酒板块，相信一直看本博的朋友很清楚，从一个月之前就提出回避这一板块，并且在近期博文中提示这一板块出现阶段清仓的信号，实际走势明确了，这一板块的资金正有序撤出，回避和换股的策略是成功的。,2019-12-10 22:24:10.019,radish
1463,0,1,0,0,TEST,与此同时，不受短线波动影响坚定提对于近期市场走势，本博观点很明确，认为是短线性质，属于主升初期范畴，大盘正处于逐步转强节点，目前仍维持这个股点。,2019-12-10 22:24:10.019,radish
1464,0,1,0,0,TEST,今日涨停家数30只左右，跌停家数增加达12只。,2019-12-10 22:24:10.019,radish
1465,0,1,0,0,TEST,虽然涨停家数减少，但市场出现难得的良性切换信号，那就是主力资金开始加速从白酒等补跌品种出货，这意味着主力资金开始从机构抱团的防御品种向新主线切换条件具备。,2019-12-10 22:24:10.019,radish
1466,0,1,0,0,TEST,对于白酒板块，相信一直看本博的朋友很清楚，从一个月之前就提出回避这一板块，并且在近期博文中提示这一板块出现阶段清仓的信号，实际走势明确了，这一板块的资金正有序撤出，回避和换股的策略是成功的。,2019-12-10 22:24:10.019,radish
1467,0,1,0,0,TEST,与此同时，不受短线波动影响坚定提示的科技+消费电子新主线，仍然看好，短线越是强洗，新主线机会越多。,2019-12-10 22:24:10.019,radish
1468,0,1,0,0,TEST,投资者只要不追涨短线炒作过猛分化股，远离白酒等补跌股，不碰传统强周期股和垃圾股，近期短调不但不会影响反而可能赚钱。,2019-12-10 22:24:10.019,radish
1469,0,1,0,0,TEST,主力资金开始良性切换，这是市场真的要走牛的信号。,2019-12-10 22:24:10.019,radish
1470,0,1,0,0,TEST,A股史上任何一轮熊市，都是以白酒、医药板块走牛为标志；,2019-12-10 22:24:10.019,radish
1471,0,1,0,0,TEST,每一轮牛市的产生，都是这两大板块整体走弱长期整理为标志。,2019-12-10 22:24:10.019,radish
1472,0,1,0,0,TEST,之所以如此，道理很简单：市场走势一定是进攻性品种主导行情，而价值投资品种反而趋势价值不如进攻性品种。,2019-12-10 22:24:10.019,radish
1473,0,1,0,0,TEST,对于近期市场走势，本博观点很明确，认为是短线性质，属于主升初期范畴，大盘正处于逐步转强节点，目前仍维持这个股点。,2019-12-10 22:24:10.019,radish
1474,0,1,0,0,TEST,今日涨停家数30只左右，跌停家数增加达12只。,2019-12-10 22:24:10.019,radish
1475,1,1,0,0,TEST,虽然涨停家数减少，但市场出现难得的良性切换信号，那就是主力资金开始加速从白酒等补跌品种出货，这意味着主力资金开始从机构抱团的防御品种向新主线切换条件具备。,2019-12-10 22:24:10.019,radish
1476,0,1,0,0,TEST,对于白酒板块，相信一直看本博的朋友很清楚，从一个月之前就提出回避这一板块，并且在近期博文中提示这一板块出现阶段清仓的信号，实际走势明确了，这一板块的资金正有序撤出，回避和换股的策略是成功的。,2019-12-10 22:24:10.019,radish
1477,0,1,0,0,TEST,与此同时，不受短线波动影响坚定提等主线热点切换到位，新主线就有望整体走强了。,2019-12-10 22:24:10.019,radish
1478,0,1,0,0,TEST,目前当务之急是要坚定启动新主线，这样牛市就可以正式启动了。,2019-12-10 22:24:10.019,radish
1479,0,1,0,0,TEST,中国股市走势，对于今年GDP数据，对于经济转型升级，对于提升战略优势和金融改革开放都是具体很强的现实意义的。,2019-12-10 22:24:10.019,radish
1480,0,1,0,0,TEST,可以这样讲，中国目前就差股市这一块有些差强人意了。,2019-12-10 22:24:10.019,radish
1481,0,1,0,0,TEST,今日之星还需要后市确认，如周五收出中阳，市场反转即可实现。,2019-12-10 22:24:10.019,radish
1482,0,1,0,0,TEST,在主升阶段，坚持大方向才能赚大钱，整天砌墙最后很容易一场空。,2019-12-10 22:24:10.019,radish
1483,0,1,0,0,TEST,来源：(http://blog.sina.com.cn/s/blog_4ca2560d0102yj3s.html)-资金良性切换是股市要走牛信号_股市风云_新浪博客免责声明：博主所发内容不构成买卖股票依据。,2019-12-10 22:24:10.019,radish
1484,0,1,0,0,TEST,股市有风险，入市需谨慎。,2019-12-10 22:24:10.019,radish
1485,0,1,0,0,TEST,新浪财经网站提供此互动平台不代表认可其观点。,2019-12-10 22:24:10.019,radish
1486,0,1,0,0,TEST,新浪财经所有博主不提供代客理财等非法业务。,2019-12-10 22:24:10.019,radish
1487,0,1,0,0,TEST,有私下进行收费咨询或推销其他产品服务，属于非法个人行为，与新浪财经无关，请各位网友务必不要上当受骗！,2019-12-10 22:24:10.019,radish
1488,0,1,0,0,TEST,查看博主原文>>@@title@@@@teacher_name@@：@@title@@0喜欢阅读┊评论┊收藏┊禁止转载┊喜欢▼┊打印┊举报,2019-12-10 22:24:10.019,radish
1489,0,1,0,0,TEST,当消费者都变成了分销商、淘宝客，当前支撑这种模式的隐藏优惠券也就没有存在的意义了，一方面相当于变相降价，另一方面，如果一个店铺可以通过一定数量的消费者自给自足，商家就存在可能脱离平台的风险，这是任何一个电商平台都绝对不会允许出现的。,2019-12-10 22:24:10.019,radish
1490,0,1,0,0,TEST,社交电商的诞生，本身就是电商巨头短期发展和长期价值之间的平衡。,2019-12-10 22:24:10.019,radish
1491,0,1,0,0,TEST,作者/方文编辑/苏珊躲开了电脑的弹窗广告，免疫了手机的短信促销，但是谁也无法逃脱社交电商的群发。,2019-12-10 22:24:10.019,radish
1492,1,1,0,0,TEST,随着双11的开启，数千万社交电商大军倾巢而出，抢食着这场购物的盛宴。,2019-12-10 22:24:10.019,radish
1493,1,1,0,0,TEST,社交电商源起于淘宝客，在过去的一年时间里通过裂变迅速成为风口，并掀起全民分销的热潮。,2019-12-10 22:24:10.019,radish
1494,0,1,0,0,TEST,然而经历了返利、导购等业态的尝试后，游走于电商和社交两大平台的社交电商们，这次又能讲出什么新故事？,2019-12-10 22:24:10.019,radish
1495,0,1,0,0,TEST,01狂欢与生意10月20日晚上8点，距离今年双11正式启动还有4个小时，距离天猫总裁、淘宝总裁蒋凡宣布为消费者省下500亿的目标还有16个小时，社交大军们就已经开启了今年的冲刺。,2019-12-10 22:24:10.019,radish
1496,0,1,0,0,TEST,红包的口令充斥着朋友圈，群发、拉群，社交电商大军们在微信所能触达的地方到处发布着消息，主会场红包，分会场红包，这是一场比弹窗、促销短信更大规模的双11宣传。,2019-12-10 22:24:10.019,radish
1497,0,1,0,0,TEST,从过往电商自己组织红包雨宣传，到如今的社交电商宣传，这里的红包，其实是由淘宝联盟向所有淘宝客提供的。,2019-12-10 22:24:10.019,radish
1498,0,1,0,0,TEST,在10月15日淘宝联盟双十一合作伙伴大会上，淘宝联盟商业发展部总监介石发布了包括超级红包、心愿清单等今年双11的新玩法。,2019-12-10 22:24:10.019,radish
1499,0,1,0,0,TEST,最高1111元的红包，是社交电商们最大的宣传动力。,2019-12-10 22:24:10.019,radish
1500,0,1,0,0,TEST,对于他们来说，如果好友通过口令获得了红包，很大比例的红包会被用来消费，而这部分的消费记在他们名下，可以得到不菲的分佣。,2019-12-10 22:24:10.019,radish
1501,0,1,0,0,TEST,京东也是这场盛宴的主角，今年京东双11大促的开启时间，比往年提前了2天。,2019-12-10 22:24:10.019,radish
1502,0,1,0,0,TEST,除了在9月底上线的拼团产品京喜外，京东今年也进行了很多的社交电商的尝试。,2019-12-10 22:24:10.019,radish
1503,0,1,0,0,TEST,2019年初，京东扶持的芬香电商，就疯狂地发动建立内购群，主打的也是自购省钱、分享赚钱。,2019-12-10 22:24:10.019,radish
1504,0,1,0,0,TEST,内购群的噱头，和当年淘宝客刚起步时打着阿里亲友群的方式类似。,2019-12-10 22:24:10.019,radish
1505,0,1,0,0,TEST,很多人这几天被拉近了京东的“内购群”，京东的群发助手们每日发布着爆款商品的购物信息，折扣大多能达到50%。,2019-12-10 22:24:10.019,radish
1506,1,1,0,0,TEST,低价永远是一把利器，京东在今年的第二季度，已经尝到了甜头。,2019-12-10 22:24:10.019,radish
1507,0,1,0,0,TEST,移动互联网流量饱和，当微信生态的流量成为各个电商平台觊觎的新洼地后，从最初的少数人的发财通路，到如今的全民分销，淘宝客（社交电商中的分销商）这一2007年就存在的角色，在今年的社交电商热潮中以新的方式进入到大众的视野中，成为电商购物中不可忽视的新力量。,2019-12-10 22:24:10.019,radish
1508,0,1,0,0,TEST,在今年的618大促中，淘宝客的数量就增加了200多万。,2019-12-10 22:24:10.019,radish
1509,0,1,0,0,TEST,淘宝联盟双十一合作伙伴大会上，介石还透露了一个数据是，当前的淘宝联盟已经累计超过了千万从业者。,2019-12-10 22:24:10.019,radish
1510,0,1,0,0,TEST,有媒体测算过，淘宝客收入占总GMV的比例大致为1%，2019财年淘宝客模式产生的总GMV大致为7540亿元，占当期57270亿元总GMV的13%。,2019-12-10 22:24:10.019,radish
1511,0,1,0,0,TEST,02夹缝求生虽然本身主打自购省钱，但是社交电商的最大的诱惑点还是在于分享赚钱。,2019-12-10 22:24:10.019,radish
1512,1,1,0,0,TEST,各个社交电商平台为了扩大这一部分的利益，致使多级分销就成了这个行业自诞生以来难以避免的现象。,2019-12-10 22:24:10.019,radish
1513,0,1,0,0,TEST,曾经社交电商的先行者云集在上市后，将公司定位从社交电商转为会员制电商。,2019-12-10 22:24:10.019,radish
1514,0,1,0,0,TEST,此前，云集因为“有组织策划传销违法行为”被杭州市滨江区市场监督管理局958万的处罚罚单，这是社交电商领域的第二大罚单。,2019-12-10 22:24:10.019,radish
1515,0,1,0,0,TEST,第一大罚单的出现在两年后。,2019-12-10 22:24:10.019,radish
1516,0,1,0,0,TEST,2019年315前夜，花生日记受到了广州市工商局行政处罚，罚款150万元，没收违法所得7306万元。,2019-12-10 22:24:10.019,radish
1517,0,1,0,0,TEST,同样，原因是涉嫌传销。,2019-12-10 22:24:10.019,radish
1518,1,1,0,0,TEST,裂变是社交电商们的迅速发展的优势，然而在平台发展过程中，随着分销商人数的不断扩大，几乎难以避开动作走形。,2019-12-10 22:24:10.019,radish
1519,0,1,0,0,TEST,社交电商是否涉嫌传销，主要避免的是两点，一是不可以直接或变相收取会员费，也就是不能通过拉人头获利；,2019-12-10 22:24:10.019,radish
1520,0,1,0,0,TEST,二是不可以涉及多级，三级为红线，按照商家、分销商、终端消费者的分级，不允许再通过二次开发下线获得收益。,2019-12-10 22:24:10.019,radish
1521,0,1,0,0,TEST,这意味着，社交电商及参与者，不能通过商品本身的销售之外获利，本质还要回到商品销售上。,2019-12-10 22:24:10.019,radish
1522,0,1,0,0,TEST,但是当淘宝客的这种行为从小圈子里走向大众，尤其是在微信的生态中进行，腾讯这个角色在环节中的态度，几乎决定生死的。,2019-12-10 22:24:10.019,radish
1523,0,1,0,0,TEST,就在10月19日，微信对外链规范进行了升级，其中红包、砍价、拼团等，都成为微信严管的形式。,2019-12-10 22:24:10.019,radish
1524,0,1,0,0,TEST,在双11前夕微信升级外链规范，对社交电商们来说是一个强烈的信号。,2019-12-10 22:24:10.019,radish
1525,0,1,0,0,TEST,更严的是，在今年的618前夕，微信也同样升级了外链规范，并对淘口令等分享形式进行了封杀。,2019-12-10 22:24:10.019,radish
1526,0,1,0,0,TEST,同时，微信还处理了百万级别的违规淘宝客微信号。,2019-12-10 22:24:10.019,radish
1527,0,1,0,0,TEST,对于微信来说，过多的商业行为对生态造成了打扰，这是其要严格控制甚至清理掉的。,2019-12-10 22:24:10.019,radish
1528,0,1,0,0,TEST,从618前夕的口令封杀，到双11前夕的外链规范，微信的态度都是一把随时可能垂下的达摩克利斯之剑。,2019-12-10 22:24:10.019,radish
1529,0,1,0,0,TEST,03危大于机近年来，各大电商平台双11的交易额在不断地刷新纪录，但同时增速也在放缓。,2019-12-10 22:24:10.019,radish
1530,0,1,0,0,TEST,2018年天猫双11全平台的交易额达到了2135亿，同比2017年增长仅27%，远低于2017年39%的增速。,2019-12-10 22:24:10.019,radish
1531,0,1,0,0,TEST,京东也面临着同样的问题，2018年双11大促交易额达到1598亿元，同比2017年增长仅26%。,2019-12-10 22:24:10.019,radish
1532,0,1,0,0,TEST,在这样的背景下，社交电商的出现，可以很好地缓解电商巨头的增长压力。,2019-12-10 22:24:10.019,radish
1533,0,1,0,0,TEST,双11期间，这种几乎全民参与的宣传方式，要比电商平台自己的广告等方式更猛烈。,2019-12-10 22:24:10.019,radish
1534,1,1,0,0,TEST,双11自2009年开启，已经走过10个年头，从大比例折扣到复杂的“数学计算题”，消费者对双11的兴趣度在不断地降低，各大电商平台只能不断尝试新的玩法。,2019-12-10 22:24:10.019,radish
1535,0,1,0,0,TEST,而电商平台、社交电商平台、分销商们的利益绑定，让分销商更有动力去宣传，社交应用上的宣传，介于朋友间的唤醒，也更加的直接。,2019-12-10 22:24:10.019,radish
1536,0,1,0,0,TEST,微信生态确实有着着巨大的流量，电商可以通过社交触达更多的用户，比如京东第二季度财报数据显示，618期间，京东拼购3-6线城市下单用户数同比增长106%，小程序下单量同比增长51倍，这其中很大一部分是京东在社交电商上的发力的结果。,2019-12-10 22:24:10.019,radish
1537,0,1,0,0,TEST,但社交电商本身来说模式有局限。,2019-12-10 22:24:10.019,radish
1538,0,1,0,0,TEST,社交电商的本质是阿里的淘宝联盟，其初衷是将广告主和大流量平台对接起来。,2019-12-10 22:24:10.019,radish
1539,0,1,0,0,TEST,比如曾经火极一时的返利网、蘑菇街等，都是这种模式的变形。,2019-12-10 22:24:10.019,radish
1540,0,1,0,0,TEST,这种模式成立需要两个条件，一个是商家有推广的需求，另一个是流量平台有足够的用户量可以承载这种需求。,2019-12-10 22:24:10.019,radish
1541,0,1,0,0,TEST,但是流量从平台到KOL再到KOC，越来越多的人对这种模式开始从接触到认知，消费者很可能不满足于省钱，而有足够的动力分享赚钱。,2019-12-10 22:24:10.019,radish
1542,1,1,0,0,TEST,这本身就是一个信息差的生意，当越来越多的人跳过分销商自己成为一个淘宝客，那最终的结果就是分享赚钱变得无人可分享，只剩下自购省钱，这相当于最终分销商都变成了有着消费特权的会员。,2019-12-10 22:24:10.019,radish
1543,0,1,0,0,TEST,云集就经历了这样的一个路径，在上市前云集是一家社交电商，而上市前夕，云集将自身的定位改成了会员电商，其招股书的数据显示，买家数量2320万，而付费会员已经达到740万。,2019-12-10 22:24:10.019,radish
1544,0,1,0,0,TEST,当消费者都变成了分销商、淘宝客，当前支撑这种模式的隐藏优惠券也就没有存在的意义了，一方面相当于变相降价，另一方面，如果一个店铺可以通过一定数量的消费者自给自足，商家就存在可能脱离平台的风险，这是任何一个电商平台都绝对不会允许出现的。,2019-12-10 22:24:10.019,radish
1545,0,1,0,0,TEST,当这些平台给淘宝带来的新用户越来越少之后，那淘宝为什么不把商家的推广资源留在自己的平台呢？,2019-12-10 22:24:10.019,radish
1546,0,1,0,0,TEST,社交电商的诞生，本身就是电商巨头短期发展和长期价值之间的平衡。,2019-12-10 22:24:10.019,radish
1547,0,1,0,0,TEST,在十多年前，淘宝的用户发展空间很大，互联网的用户也在增长，电商平台为了自己的快速发展，需要淘宝客去为自己带来新用户。,2019-12-10 22:24:10.019,radish
1548,0,1,0,0,TEST,而十年后的今天，淘系的月活用户达到7.55亿，如果不是电商格局生变，阿里也不会大规模扶持如此多的淘宝客，包括社交电商类型的导流平台。,2019-12-10 22:24:10.019,radish
1549,0,1,0,0,TEST,尴尬的存在，导致社交电商本身是有钱可赚，但是本身天花板明显，这都注定了只会是阶段性产物。,2019-12-10 22:24:10.019,radish
1550,0,1,0,0,TEST,推行个人破产制度要防“钻空子”2019年10月10日，全国首例具备个人破产实质功能和相当程序的个人债务集中清理案件，在温州平阳法院顺利办结。,2019-12-10 22:24:10.019,radish
1551,0,1,0,0,TEST,214万元的债务，只需按1.5%的清偿比例，即3.2万余元清偿即可，且在18个月内一次性清偿。,2019-12-10 22:24:10.019,radish
1552,0,1,0,0,TEST,笔者认为，这是诚信而不幸债务人的福音，让部分走投无路的人有路可走，对于其他法院的判决也具有一定的指导意义。,2019-12-10 22:24:10.019,radish
1553,0,1,0,0,TEST,几个月前，个人破产制度将试点的新闻曾引发热议。,2019-12-10 22:24:10.019,radish
1554,0,1,0,0,TEST,对“个人破产制度”这一新事物，大家纠结最多的是破产之后欠的钱还用不用还？,2019-12-10 22:24:10.019,radish
1555,0,1,0,0,TEST,由此可见，许多人没有弄明白这个制度的基本原理。,2019-12-10 22:24:10.019,radish
1556,0,1,0,0,TEST,所谓个人破产制度是对应于企业破产制度而言的，是指当作为债务人的自然人的全部资产不能清偿到期债务时，由法院依法宣告其破产并对其财产进行清算和分配，或对其债务进行豁免以及确定当事人在破产过程中和以后应尽义务的一种法律制度。,2019-12-10 22:24:10.019,radish
1557,0,1,0,0,TEST,个人破产制度并不意味着可以欠债不还，而是起到从中制衡的作用，除了基本的生活开支之外，仍要不断地偿还部分债务。,2019-12-10 22:24:10.019,radish
1558,0,1,0,0,TEST,个人破产制度最早起源于古罗马。,2019-12-10 22:24:10.019,radish
1559,0,1,0,0,TEST,当时罗马帝国商品经济发达，当债务人无力清偿债务时，经两个以上债权人申请，或由债务人承诺以其全部财产供债权人分配后，法院可扣押债务人的全部财产并悉数变卖，公平地分配给各债主。,2019-12-10 22:24:10.019,radish
1560,0,1,0,0,TEST,而且，在裁定个人破产后的一定时期内，破产人只有权维持基本生活保障，而不得进行奢侈消费和商业行为。,2019-12-10 22:24:10.019,radish
1561,0,1,0,0,TEST,此后，个人破产制度历经长期实践，逐步成熟完善，成为很多国家的一项重要民事制度。,2019-12-10 22:24:10.019,radish
1562,0,1,0,0,TEST,我国香港、台湾地区也有个人破产制度。,2019-12-10 22:24:10.019,radish
1563,0,1,0,0,TEST,个人破产并不等于一切债务可以一笔勾销。,2019-12-10 22:24:10.019,radish
1564,0,1,0,0,TEST,在很多国家和地区，破产人的日常生活支出都会受到限制。,2019-12-10 22:24:10.019,radish
1565,0,1,0,0,TEST,不仅是我国香港，日本的个人破产制度已经有将近70年的历史，韩国也有将近60年的历史。,2019-12-10 22:24:10.019,radish
1566,0,1,0,0,TEST,在日本，破产人即使获得了破产免责，也将失去房屋所有权等日常生活必不可少的重要财产，在此后5-10年左右，破产人都无法再借入任何资金。,2019-12-10 22:24:10.019,radish
1567,0,1,0,0,TEST,个人破产比较知名的案例，当属中国香港艺人钟镇涛。,2019-12-10 22:24:10.019,radish
1568,0,1,0,0,TEST,据有关媒体报道，1996年，钟镇涛夫妇借款1.5亿港币炒买豪宅，当时的香港楼市仍处在顶峰。,2019-12-10 22:24:10.019,radish
1569,0,1,0,0,TEST,1997年亚洲金融危机爆发，钟镇涛夫妇所购房产大幅贬值，贷款本息滚至2.5亿港币。,2019-12-10 22:24:10.019,radish
1570,0,1,0,0,TEST,2002年10月，法院裁定钟镇涛破产。,2019-12-10 22:24:10.019,radish
1571,0,1,0,0,TEST,按照当时香港《破产条例》有关规定，破产期间，钟镇涛赚来的收入都要上交香港破产管理署，破产管理署按照其生活所需给予生活辅助后，其余收入全部用于还债。,2019-12-10 22:24:10.019,radish
1572,0,1,0,0,TEST,破产后，钟镇涛在生活上受到的限制包括：住宿4000-8000港币、饮食2000-3000港币，甚至身为一名演员，他每月的服装和理发费用也要控制在500-800港币。,2019-12-10 22:24:10.019,radish
1573,0,1,0,0,TEST,直到2006年10月，法院才批准钟镇涛解除破产。,2019-12-10 22:24:10.019,radish
1574,0,1,0,0,TEST,对我国而言，个人破产制度极具现实意义，也符合经济发展的时代潮流，是诚信而不幸债务人的福。,2019-12-10 22:24:10.019,radish
1575,0,1,0,0,TEST,特别是近年来，我国经济下行压力较大，企业融资困难，一些企业主不得不为企业的债务提供担保进行融资。,2019-12-10 22:24:10.019,radish
1576,1,1,0,0,TEST,但是，一旦遇到其经营的企业失败，会导致企业主背负重债而破产。,2019-12-10 22:24:10.019,radish
1577,1,1,0,0,TEST,要想使其拥有重新开始的机会，很有必要在这个阶段推行建立个人破产制度，这样做对债务人本人、债权人双方都有利。,2019-12-10 22:24:10.019,radish
1578,1,1,0,0,TEST,之前，由于我国没有个人破产制度，对于债务人来说，如果确实已经资不抵债且预期将来也无法偿还，一旦遇上暴力催债等外力逼迫，走上绝路的悲剧事件就难以避免。,2019-12-10 22:24:10.019,radish
1579,0,1,0,0,TEST,这样债务人无力偿债，一些债权债务就有可能成为烂账，损害双方的利益。,2019-12-10 22:24:10.019,radish
1580,1,1,0,0,TEST,现在个人破产制度研究制定，对金融机构等债权人来说，没有了债务人终身偿还的承诺，其从产品设计到利率设定，从风险管理到债权催收都需要作出调整，而不是在获得了债务人的抵/质押品和无限连带责任的承诺后就草草放款，从而减少他们激进放贷的动机，降低相关债务纠纷发生频率。,2019-12-10 22:24:10.019,radish
1581,1,1,0,0,TEST,不过，如果全国开始推行个人破产制度，目前还存在不少难点，首先就是信息共享这道坎儿。,2019-12-10 22:24:10.019,radish
1582,1,1,0,0,TEST,由于现阶段我国财产登记制度不健全、现金交易管控不严格，可能会导致个人破产制度成为“老赖”逃债的工具，出现债务人转移隐匿财产、逃废债务的现象。,2019-12-10 22:24:10.019,radish
1583,0,1,0,0,TEST,个人破产制度是一个系统化工程，需要多管齐下，完善相关法律法规、信用体系、信息共享机制。,2019-12-10 22:24:10.019,radish
1584,0,1,0,0,TEST,例如，核查债务人异地名下的房产，由于全国联网工作相对滞后，就需要一个一个城市去发函查询，如果债务人在全国多个城市有房产，就很难逐一查询。,2019-12-10 22:24:10.019,radish
1585,1,1,0,0,TEST,当前，国家相关部门对个人破产制度的研究和推广初衷是好的，目的是为了最终建立全面的个人破产制度，给诚信的人“翻身”的机会。,2019-12-10 22:24:10.019,radish
1586,1,1,0,0,TEST,但在这一过程中，需要防范被别有用心之人钻空子，否则可能诱发道德风险，进而损害破产程序的公平受偿。,2019-12-10 22:24:10.019,radish
1587,0,1,0,0,TEST,（作者系著名经济学家宋清辉，著有《强国提速:一本书读懂中国经济热点》等书）,2019-12-10 22:24:10.019,radish
1588,0,1,0,0,TEST,进入10月份，新股发行明显提速。,2019-12-10 22:24:10.019,radish
1589,0,1,0,0,TEST,尤其是本周（10月21日~10月25日），安排新股发行17家，其中14只科创板新股，2只创业板新股，1只沪市主板新股。,2019-12-10 22:24:10.019,radish
1590,0,1,0,0,TEST,如此密集新股发行，A股市场前所未有。,2019-12-10 22:24:10.019,radish
1591,0,1,0,0,TEST,考虑到新股大规模发行带给市场的压力，原定10月24日发行的浙商银行临时推迟到11月14日。,2019-12-10 22:24:10.019,radish
1592,0,1,0,0,TEST,浙商银行将发行日期推迟对于缓解本周的新股发行压力确实大有裨益。,2019-12-10 22:24:10.019,radish
1593,0,1,0,0,TEST,毕竟浙商银行是一只大盘股，拟发行新股数量不超过25.50亿股普通股，发行价为每股4.94元，按发行上限计算，浙商银行的募资金额高达125.97亿元，其募资额度不只占据本周新股募资总额的半壁江山。,2019-12-10 22:24:10.019,radish
1594,0,1,0,0,TEST,因此，推迟浙商银行的新股发行确实可以大大缓解本周新股发行的压力。,2019-12-10 22:24:10.019,radish
1595,1,1,0,0,TEST,但这终究只是一种临时措施，也只能缓解一时之急，毕竟两周之后，到了11月14日，浙商银行还是要发行，市场还是需要面对浙商银行发行带来的压力，如果新股发行仍然保持目前高速发行的节奏，届时市场同样需要承受较大的新股发行压力。,2019-12-10 22:24:10.019,radish
1596,0,1,0,0,TEST,因此，浙商银行在本周的推迟发行只是权宜之计。,2019-12-10 22:24:10.019,radish
1597,0,1,0,0,TEST,那么，在新股发行提速的背景下如何减缓新股发行带给市场的压力呢？,2019-12-10 22:24:10.019,radish
1598,0,1,0,0,TEST,这确实是当下的市场需要直面的一个现实问题。,2019-12-10 22:24:10.019,radish
1599,0,1,0,0,TEST,本人以为，有这样几项措施是可以供管理层作为参考的。,2019-12-10 22:24:10.019,radish
1600,0,1,0,0,TEST,首先是从管理层来说，要切实对IPO公司严格把关。,2019-12-10 22:24:10.019,radish
1601,0,1,0,0,TEST,一方面是要严防“不差钱”公司上市融资，另一方面是要防止IPO公司在募资问题上狮子大开口。,2019-12-10 22:24:10.019,radish
1602,0,1,0,0,TEST,最近在科创板有一个明显的案例，那就是传音控股。,2019-12-10 22:24:10.019,radish
1603,0,1,0,0,TEST,该公司于9月30日在科创板挂牌上市，上市募资28.12亿元，扣除发行费用后实际募集资金净额为人民币26.75亿元。,2019-12-10 22:24:10.019,radish
1604,0,1,0,0,TEST,然而，上市仅仅只有10个交易日，该公司于10月18日召开董事会、监事会，决定使用额度不超过人民币25亿元的部分暂时闲置募集资金进行现金管理。,2019-12-10 22:24:10.019,radish
1605,0,1,0,0,TEST,而且董事会、监事会决议的有效期为12个月，每笔投资的期限最长不超过12个月。,2019-12-10 22:24:10.019,radish
1606,0,1,0,0,TEST,这也意味着募资用于理财的最长期限可以达到2年之久。,2019-12-10 22:24:10.019,radish
